,safegraph_place_id,longitude,latitude,cbg,visits,hotspot_origin,hotspot_destination,cbg_longitude,cbg_latitude,top_category
0,sg:05e114ea81c04f6aabb93972c2164db1,-118.17593899999999,34.087656,60372014011,11,True,True,-118.1814794,34.083416799999995,Restaurants and Other Eating Places
1,sg:d8778a9994274fa3965251564d11bb3d,-118.175426,34.087005,60372014011,7,True,True,-118.1814794,34.083416799999995,Building Material and Supplies Dealers
2,sg:affedae5683d47c186955fa8521326ac,-118.18011299999999,34.066859,60372014011,4,True,False,-118.1814794,34.083416799999995,Restaurants and Other Eating Places
3,sg:788c9ebf3d024b448bc1a919a87466b1,-118.266269,34.037493,60372014011,5,True,True,-118.1814794,34.083416799999995,Restaurants and Other Eating Places
4,sg:c66ce08c8cb8482e90a005764be7819f,-118.222504,34.052819,60372014011,4,True,False,-118.1814794,34.083416799999995,Automobile Dealers
5,sg:ad5c1ba6e6214bf497bc83dbd4b91110,-118.1831,34.085343,60372014011,7,True,True,-118.1814794,34.083416799999995,Building Material and Supplies Dealers
6,sg:97ad257d7fcb48d28ae0df6d8e915d60,-118.200547,34.069107,60372014011,4,True,False,-118.1814794,34.083416799999995,Restaurants and Other Eating Places
7,sg:53a22a7308ec490bb9299c9363b52930,-118.265805,34.037406,60372014011,6,True,True,-118.1814794,34.083416799999995,Offices of Physicians
8,sg:5ac2fd5813fa475cb3788e450b34bd59,-118.253547,34.038942999999996,60372014011,4,True,False,-118.1814794,34.083416799999995,"Sporting Goods, Hobby, and Musical Instrument Stores"
9,sg:5c5f8efec37e4b4eb7e0e0f500b31867,-118.20802900000001,34.096919,60372014011,7,True,True,-118.1814794,34.083416799999995,Grocery Stores
10,sg:cf9dd9aaa1b6464286d13c65fc228eef,-118.17941100000002,34.086197999999996,60372014011,4,True,False,-118.1814794,34.083416799999995,Health and Personal Care Stores
11,sg:8ab51d5a11ea414a8245c423c48f413a,-118.234874,34.041778,60372014011,4,True,False,-118.1814794,34.083416799999995,Other Amusement and Recreation Industries
12,sg:1127cea6e3994c45ad550bb3abce215f,-118.21776399999999,34.073864,60372014011,4,True,False,-118.1814794,34.083416799999995,Restaurants and Other Eating Places
13,sg:b0f07931f5af4eaa94905c19ffd37526,-118.18635400000001,34.086569,60372014011,5,True,True,-118.1814794,34.083416799999995,"General Merchandise Stores, including Warehouse Clubs and Supercenters"
14,sg:4ff8595b1f3e4f27be780de3a61acf65,-118.206754,34.1213,60372014011,4,True,False,-118.1814794,34.083416799999995,Restaurants and Other Eating Places
15,sg:65834f1c7e1c487eb8458d7660248668,-118.187284,34.086467999999996,60372014011,6,True,True,-118.1814794,34.083416799999995,Restaurants and Other Eating Places
16,sg:705ade9db0e8411ebd2aaa6ecc6e8646,-118.17763899999999,34.081285,60372014011,4,True,False,-118.1814794,34.083416799999995,Restaurants and Other Eating Places
17,sg:3a68646117dd420480acc1b243eb61a5,-118.177676,34.081508,60372014011,4,True,False,-118.1814794,34.083416799999995,Grocery Stores
18,sg:0ee32c6bd1444fb5a7578985e811f1c4,-118.323348,34.0755,60371924103,4,False,False,-118.3187389,34.079844200000004,Restaurants and Other Eating Places
19,sg:00d22ce75e1849c9b5acee47d2f5ca15,-118.38291399999999,34.05969,60371924103,4,False,False,-118.3187389,34.079844200000004,Traveler Accommodation
20,sg:cca5ee1ee0554f798d189545b29563aa,-118.29314,34.057588,60371924103,4,False,False,-118.3187389,34.079844200000004,Electronics and Appliance Stores
21,sg:1565a84dcbc144dcafe0c0dae5e95d72,-118.364296,33.834901,60376507023,8,False,True,-118.3649348,33.828714500000004,"Museums, Historical Sites, and Similar Institutions"
22,sg:2e21870eb6f64465b514687f21a52fa8,-118.319476,33.832225,60376507023,4,False,False,-118.3649348,33.828714500000004,"Museums, Historical Sites, and Similar Institutions"
23,sg:186f5017a7ed4008b3a3e49502a1297f,-118.26560500000001,33.919292,60376011002,4,False,False,-118.3508463,33.9490807,"Executive, Legislative, and Other General Government Support"
24,sg:59503ba9705b4e09b1729ab3ba9da9c0,-118.28378500000001,34.035825,60376011002,4,False,False,-118.3508463,33.9490807,Florists
25,sg:271d34ec62df4e059ff0bfb9ab35ac83,-118.458003,34.164308,60371289101,4,False,False,-118.45633529999999,34.1607708,Miscellaneous Durable Goods Merchant Wholesalers
26,sg:78b309f17a794d83821236a909da4d70,-118.278361,34.05533,60371289101,4,False,False,-118.45633529999999,34.1607708,Restaurants and Other Eating Places
27,sg:4a693b15f8854209987d542dbd091e9b,-118.246371,34.048233,60371289101,4,False,False,-118.45633529999999,34.1607708,Restaurants and Other Eating Places
28,sg:d1d429d6a73148b1b9342a1ec68c1c14,-118.37659599999999,34.058166,60371289101,4,False,False,-118.45633529999999,34.1607708,Religious Organizations
29,sg:32ab764b731f456a8bc392058abdd761,-118.215122,34.123224,60373025063,4,False,False,-118.2448486,34.1328249,Other Miscellaneous Store Retailers
30,sg:33e59f728dfc4686aacdbcfc00a29567,-118.15743400000001,34.018949,480850305221,10,False,True,-96.7591128,33.1927576,Used Merchandise Stores
31,sg:c57bb161aafe40a986a3917d2055731f,-118.31200700000001,33.984542,480850305221,4,False,False,-96.7591128,33.1927576,Furniture Stores
32,sg:3e6ebb6322cf4199ba1c76ef0091b5b5,-118.22613,34.069078999999995,60371999002,4,True,False,-118.2089922,34.065955100000004,Restaurants and Other Eating Places
