,safegraph_place_id,longitude,latitude,cbg,visits,hotspot_origin,hotspot_destination,cbg_longitude,cbg_latitude,top_category
0,sg:02350a10068145b3b669432e43d520de,-73.986166,40.758621999999995,80050846004,5,False,False,-104.80454350000001,39.6350226,Traveler Accommodation
1,sg:0e198480f9214f3b9552ed02d2ed0173,-73.953349,40.672441,360470317013,4,False,False,-73.9502069,40.672976,Elementary and Secondary Schools
2,sg:c99904543fb8421e9c0fc0956664524b,-73.980047,40.778138,360470317013,4,False,False,-73.9502069,40.672976,Personal Care Services
3,sg:1509018809d7440c9f4d885d63e86c9b,-73.968005,40.764023,360610146023,6,False,False,-73.9493811,40.778995200000004,Offices of Dentists
4,sg:1ed5fd15781247e68fcdd48c43cd713d,-73.950581,40.779769,360610146023,5,False,False,-73.9493811,40.778995200000004,Restaurants and Other Eating Places
5,sg:17f3090cce124c27b1096d0f5d3993c8,-73.98674399999999,40.756757,340030463002,6,False,False,-74.0243233,40.8515972,Restaurants and Other Eating Places
6,sg:25f4544e09a34c31951853a6308635f3,-73.926467,40.864762,340030463002,4,False,False,-74.0243233,40.8515972,Health and Personal Care Stores
7,sg:6f64282cc411476d9e66529ed2dd2f22,-73.970096,40.795963,340030463002,4,False,False,-74.0243233,40.8515972,Health and Personal Care Stores
8,sg:393e6bf77c7c4865a6eb2b2fec4cd416,-73.927224,40.86488,340030463002,4,False,False,-74.0243233,40.8515972,Restaurants and Other Eating Places
9,sg:39ea38082c19406fac6f760bd48f7f39,-73.983825,40.759844,340030463002,4,False,False,-74.0243233,40.8515972,Offices of Other Health Practitioners
10,sg:1a01f4c519b74e38a7f3ac3372642584,-73.961652,40.778964,360610014011,4,True,False,-73.98850990000001,40.7152717,Offices of Physicians
11,sg:ed24286d6fdf46419fd356f825eebc24,-73.987371,40.715963,360610014011,10,True,True,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
12,sg:2df42d278b32434dbebd11cd338ec19f,-73.984515,40.719128999999995,360610014011,5,True,False,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
13,sg:2128eb99314144e0bfdf8bb3554265df,-73.988817,40.716359999999995,360610014011,5,True,False,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
14,sg:9106557c68a548afa6ac9576d488722f,-73.987466,40.714085,360610014011,8,True,True,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
15,sg:066c9f8253984c56a110f21927c9ec4a,-73.986987,40.714099,360610014011,5,True,False,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
16,sg:881e4f74a15f40ceb7efb1671bbf2122,-74.01036500000001,40.715053000000005,360610014011,5,True,False,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
17,sg:fb950cef0c23425f987269d9bc8f04a6,-74.003113,40.707219,360610014011,4,True,False,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
18,sg:a5bda89435984a48a20681d877a79940,-74.002365,40.707253,360610014011,4,True,False,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
19,sg:1e44c129b7b14bab8eb4c5929920882d,-74.010276,40.717568,360610014011,5,True,False,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
20,sg:27ec863c257c462eb3a45a88adcabe57,-73.987023,40.714092,360610014011,5,True,False,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
21,sg:11263a845b6d46188a6a8f958fc49e4f,-73.987282,40.714059000000006,360610014011,9,True,True,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
22,sg:a8534221932d4b41a1728c8ee8fedada,-73.989429,40.716673,360610014011,4,True,False,-73.98850990000001,40.7152717,Restaurants and Other Eating Places
23,sg:ac36350f19174cbf968e149f2f4f3a90,-73.985077,40.715755,360610014011,4,True,False,-73.98850990000001,40.7152717,Religious Organizations
24,sg:dd9fb41f34c24a8ca2d76b09fbba088f,-73.988333,40.715631,360610014011,6,True,False,-73.98850990000001,40.7152717,Child Day Care Services
25,sg:392a1aab68f048ac8adf2942e93a08d7,-74.00256800000001,40.708357,360610014011,4,True,False,-73.98850990000001,40.7152717,Other Personal Services
26,sg:1af51f863cb849b1aa38088b85dcf52c,-73.962049,40.766798,360610120004,7,True,False,-73.9641993,40.7681845,Other Amusement and Recreation Industries
27,sg:9aa80d3c7dc945e2afdb01355c1fa1ce,-73.95057299999999,40.778975,360610120004,5,True,False,-73.9641993,40.7681845,Restaurants and Other Eating Places
28,sg:a4029343809d4b5a88dc2657c1a13f07,-73.962885,40.768758,360610120004,4,True,False,-73.9641993,40.7681845,Elementary and Secondary Schools
29,sg:f5dfe5b5d81b4e7b9e6cffb0d1bc234c,-73.94950899999999,40.789977,360610120004,4,True,False,-73.9641993,40.7681845,Automotive Repair and Maintenance
30,sg:e9275bba0cbe4ccba9ea6fc00a3d01f4,-74.000698,40.72379,360610120004,4,True,False,-73.9641993,40.7681845,Health and Personal Care Stores
31,sg:4d593353ef564cbbab2054efaad5f8ae,-73.9431,40.794105,360610120004,4,True,False,-73.9641993,40.7681845,Specialty Food Stores
