,safegraph_place_id,longitude,latitude,cbg,visits,hotspot_origin,hotspot_destination,cbg_longitude,cbg_latitude,top_category
0,sg:1cb91f9861424337aa5fb971953c70a3,-121.89571799999999,37.321363,60855018001,4,False,False,-121.8996529,37.3181512,Elementary and Secondary Schools
1,sg:eca06c0622234d38b2b179a965e60956,-121.90941799999999,37.321368,60855018001,4,False,False,-121.8996529,37.3181512,Automobile Dealers
2,sg:b8d6eb4f8b854a2bb8b6ae37c9ac8546,-121.90064199999999,37.318282,60855018001,5,False,True,-121.8996529,37.3181512,Services to Buildings and Dwellings
3,sg:bbd4c688d55d46498c6a447c37a48c0a,-121.92222199999999,37.299278,60855018001,4,False,False,-121.8996529,37.3181512,Child Day Care Services
4,sg:2324ac604d3c4f78b3b8c2500811bb20,-121.89185900000001,37.397815,60816026002,4,False,False,-122.4666875,37.644911900000004,Electronics and Appliance Stores
5,sg:3b0aa392e3cf4511805a1d844507cbe8,-121.930865,37.294707,60855021021,6,True,True,-121.92706059999999,37.3138476,Restaurants and Other Eating Places
6,sg:11d8e2bc7ee64ea4855a4c9e4436dc3d,-121.927704,37.314058,60855021021,9,True,True,-121.92706059999999,37.3138476,"Colleges, Universities, and Professional Schools"
7,sg:c071728a6b0047f9855a04be4f9bd166,-121.83388000000001,37.27947,60855021021,6,True,True,-121.92706059999999,37.3138476,Restaurants and Other Eating Places
8,sg:762ad6db1a654bb281bf34277318478e,-121.923147,37.315878999999995,60855021021,4,True,False,-121.92706059999999,37.3138476,Child Day Care Services
9,sg:857c38916ef648c1b3cef8cd16041384,-121.930723,37.311606,60855021021,4,True,False,-121.92706059999999,37.3138476,Offices of Other Health Practitioners
10,sg:63a456e2ed01451a9f94aadf7e38c610,-121.92714199999999,37.314035,60855021021,16,True,True,-121.92706059999999,37.3138476,Junior Colleges
11,sg:46695ae42c054e79856fbcb46e9119a9,-121.93158600000001,37.321851,60855021021,4,True,False,-121.92706059999999,37.3138476,Restaurants and Other Eating Places
12,sg:a8c3c4c0db4b4f898c296eed953c52d9,-121.819249,37.320807,60855021021,4,True,False,-121.92706059999999,37.3138476,Health and Personal Care Stores
13,sg:45ba95a392a847b892507407c91edbd4,-121.914639,37.333354,60855021021,4,True,False,-121.92706059999999,37.3138476,Other Amusement and Recreation Industries
14,sg:286a2d9000fa4e28a5d6385ca82be8b2,-121.931151,37.307525,60855021021,4,True,False,-121.92706059999999,37.3138476,"Museums, Historical Sites, and Similar Institutions"
15,sg:c989c617009e4ba595980bc4c7dca912,-121.921871,37.305586,60855021021,4,True,False,-121.92706059999999,37.3138476,Specialty Food Stores
16,sg:7c5270e2629d4e50ba9c826ab1663855,-121.931142,37.315051000000004,60855021021,5,True,True,-121.92706059999999,37.3138476,"Executive, Legislative, and Other General Government Support"
17,sg:177832ea3d59477e82c65ac2163c7849,-121.87095,37.300495,60855021021,4,True,False,-121.92706059999999,37.3138476,Home Furnishings Stores
18,sg:01f96eeea31e41658dd67eec2302ce3e,-121.922459,37.316068,60855021021,4,True,False,-121.92706059999999,37.3138476,Religious Organizations
19,sg:ae856fc353fa448a823a506e2a1332bc,-121.931118,37.301857,60855021021,4,True,False,-121.92706059999999,37.3138476,Restaurants and Other Eating Places
20,sg:e12e4538bbe44ce99416260d048f82bc,-121.92228600000001,37.315901000000004,60855021021,4,True,False,-121.92706059999999,37.3138476,Child Day Care Services
21,sg:842edbefa86c456db7dec7828a8f2de4,-121.911133,37.322412,60855021021,4,True,False,-121.92706059999999,37.3138476,Other Amusement and Recreation Industries
22,sg:3d09ceb56ae3409e8e9641619a4e5cea,-121.898523,37.305509,60855021013,4,True,False,-121.9359025,37.2999315,"Sporting Goods, Hobby, and Musical Instrument Stores"
23,sg:8f39c7ccb5684eaa954c9f1216a4e251,-121.898754,37.305486,60855021013,4,True,False,-121.9359025,37.2999315,Specialty Food Stores
