,safegraph_place_id,longitude,latitude,cbg,visits,hotspot_origin,hotspot_destination,cbg_longitude,cbg_latitude,top_category
0,sg:1cb91f9861424337aa5fb971953c70a3,-121.89571799999999,37.321363,60855008001,5,True,True,-121.8930456,37.3328427,Elementary and Secondary Schools
1,sg:4f09e704b1944ec888fedab6ad754d07,-121.895494,37.33918,60855008001,7,True,True,-121.8930456,37.3328427,Other Amusement and Recreation Industries
2,sg:9db97c3747de4467a6b2897857302cf1,-121.892211,37.333158000000005,60855008001,4,True,False,-121.8930456,37.3328427,Restaurants and Other Eating Places
3,sg:825257a4a48246828387c59df44e8ad3,-121.976436,37.301359999999995,60855008001,4,True,False,-121.8930456,37.3328427,"Other Professional, Scientific, and Technical Services"
4,sg:72ef0e14afd94d5588e342deb8677478,-121.894944,37.336362,60855008001,4,True,False,-121.8930456,37.3328427,Restaurants and Other Eating Places
5,sg:d49e058f881f4841877c835eb7364dad,-121.93968600000001,37.266958,60855008001,4,True,False,-121.8930456,37.3328427,"Sporting Goods, Hobby, and Musical Instrument Stores"
6,sg:5585151cbd8149a691b8e8ef414c5c99,-121.895775,37.335331,60855008001,4,True,False,-121.8930456,37.3328427,Other Miscellaneous Store Retailers
7,sg:45ba95a392a847b892507407c91edbd4,-121.914639,37.333354,60855008001,6,True,True,-121.8930456,37.3328427,Other Amusement and Recreation Industries
8,sg:bf83483bd3134a58a2d336fa65ec58a0,-121.872836,37.346018,60855008001,4,True,False,-121.8930456,37.3328427,"Museums, Historical Sites, and Similar Institutions"
9,sg:9204e552286f4bf2a5d41a7ec8190b0d,-121.894167,37.336617,60855008001,4,True,False,-121.8930456,37.3328427,Restaurants and Other Eating Places
10,sg:e0bf345ff7d1400eb86b7767e465efc9,-121.889697,37.330801,60855008001,4,True,False,-121.8930456,37.3328427,"Sporting Goods, Hobby, and Musical Instrument Stores"
11,sg:d71888efc96d4230b2c9d4c0f0ab6605,-121.891054,37.32999,60855008001,4,True,False,-121.8930456,37.3328427,Other Miscellaneous Store Retailers
12,sg:3fc8b11188af40038ee6cc11a5424d0f,-121.89511599999999,37.334424,60855008001,4,True,False,-121.8930456,37.3328427,Traveler Accommodation
13,sg:5a6112ed63a349bbaaf923ebe8aa823a,-121.89190900000001,37.333306,60855008001,16,True,True,-121.8930456,37.3328427,Other Amusement and Recreation Industries
14,sg:a78db70329b74a209e309ccd9cb21486,-121.97711899999999,37.308623,60855008001,5,True,True,-121.8930456,37.3328427,Restaurants and Other Eating Places
15,sg:04a869060ffa41ff8911dc1a3d044815,-121.893212,37.333923999999996,60855008001,4,True,False,-121.8930456,37.3328427,Restaurants and Other Eating Places
16,sg:2324ac604d3c4f78b3b8c2500811bb20,-121.89185900000001,37.397815,60855120361,4,True,False,-121.81059509999999,37.240162899999994,Electronics and Appliance Stores
17,sg:e936fb5bda384f229634e1dbbda708a5,-121.842025,37.401651,60855120361,4,True,False,-121.81059509999999,37.240162899999994,Child Day Care Services
18,sg:b3f653f39ae5416483067faabdc42915,-121.909291,37.370063,60855120361,4,True,False,-121.81059509999999,37.240162899999994,Furniture Stores
19,sg:a299450744bb4bafbbe05faa488e10e8,-121.80864199999999,37.262496,60855120361,4,True,False,-121.81059509999999,37.240162899999994,Child Day Care Services
